"id","meeting_id","flow_name","flow_step","flow_content","status","date_time"
"4061","100000118",,"3","{""desc"":""<p>11</p>""}","1",
"4062","100000118",,"4",,"1",
"4063","100000118",,"5","{""desc"":""<p>11</p>"",""min"":""1""}","1",
"4064","100000118",,"6","{""desc"":""<p>11</p>"",""min"":""1""}","1",
"4065","100000118",,"7","{""desc"":""<p>111</p>""}","1",
"4066","100000118",,"8","{""min"":""1""}","1",
"4067","100000118",,"9","{""min"":""1""}","1",
"4068","100000118",,"10",,"1",
"4069","100000118",,"11",,"1",
"4070","100000118",,"12",,"1",
"4071","100000119",,"1",,"1",
"4072","100000119",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4073","100000119",,"3",,"1",
"4074","100000119",,"4",,"1",
"4075","100000119",,"5",,"1",
"4076","100000119",,"6",,"1",
"4077","100000119",,"7",,"1",
"4078","100000119",,"8",,"1",
"4079","100000119",,"9",,"1",
"4080","100000119",,"10",,"1",
"4081","100000119",,"11",,"1",
"4082","100000119",,"12",,"1",
"4083","100000120",,"1",,"1",
"4084","100000120",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4085","100000120",,"3",,"1",
"4086","100000120",,"4",,"1",
"4087","100000120",,"5",,"1",
"4088","100000120",,"6",,"1",
"4089","100000120",,"7",,"1",
"4090","100000120",,"8",,"1",
"4091","100000120",,"9",,"1",
"4092","100000120",,"10",,"1",
"4093","100000120",,"11",,"1",
"4094","100000120",,"12",,"1",
"4095","100000121",,"1",,"1",
"4096","100000121",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4097","100000121",,"3",,"1",
"4098","100000121",,"4",,"1",
"4099","100000121",,"5",,"1",
"4100","100000121",,"6",,"1",
"4101","100000121",,"7",,"1",
"4102","100000121",,"8",,"1",
"4103","100000121",,"9",,"1",
"4104","100000121",,"10",,"1",
"4105","100000121",,"11",,"1",
"4106","100000121",,"12",,"1",
"4107","100000122",,"1",,"1",
"4108","100000122",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4109","100000122",,"3",,"1",
"4110","100000122",,"4",,"1",
"4111","100000122",,"5",,"1",
"4112","100000122",,"6",,"1",
"4113","100000122",,"7",,"1",
"4114","100000122",,"8",,"1",
"4115","100000122",,"9",,"1",
"4116","100000122",,"10",,"1",
"4117","100000122",,"11",,"1",
"4118","100000122",,"12",,"1",
"4119","100000123",,"1","{""min"":""9"",""c_min"":""9""}","1",
"4120","100000123",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4121","100000123",,"3","{}","1",
"4122","100000123",,"4",,"1",
"4123","100000123",,"5","{}","1",
"4124","100000123",,"6","{}","1",
"4125","100000123",,"7","{}","1",
"4126","100000123",,"8","{}","1",
"4127","100000123",,"9","{}","1",
"4128","100000123",,"10",,"1",
"4129","100000123",,"11",,"1",
"4130","100000123",,"12",,"1",
"4131","100000124",,"1","{""min"":""5"",""c_min"":""5""}","1",
"4132","100000124",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4133","100000124",,"3","{}","1",
"4134","100000124",,"4",,"1",
"4135","100000124",,"5","{""desc"":""<p>55</p>"",""min"":""5""}","1",
"4136","100000124",,"6","{""desc"":""<p>5</p>"",""min"":""5""}","1",
"4137","100000124",,"7","{""desc"":""<p>5</p>""}","1",
"4138","100000124",,"8","{""min"":""55""}","1",
"4139","100000124",,"9","{""min"":""55555""}","1",
"4140","100000124",,"10",,"1",
"4141","100000124",,"11",,"1",
"4142","100000124",,"12",,"1",
"4143","100000125",,"1","{""min"":""80"",""c_min"":""""}","2",
"4144","100000125",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4145","100000125",,"3","{""desc"":""<p><br></p><p class=\""ql-align-center\""><img src=\""https://f.shyunhua.com//yzxfile/5ed0736f155c6__!5812284.jpg\""></p>""}","1",
"4146","100000125",,"4",,"1",
"4147","100000125",,"5","{""desc"":""<p class=\""ql-align-center\""><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ed07431b1d9e__!O6fD-fxutfpf1201357.jpg\""></p>"",""min"":""80""}","1",
"4148","100000125",,"6","{""desc"":""<p>中央政治局常委（全称中国共产党中央政治局常务委员会委员），是中国共产党和中华人民共和国的最高领导层，由中央委员会全体会议选举产生。</p><p><br></p><p>现中央政治局常委为：习近平、李克强、栗战书、汪洋、王沪宁、赵乐际、韩正。</p>"",""min"":""80""}","1",
"4149","100000125",,"7","{""desc"":""<p class=\""ql-align-center\""><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ed0746300c6a__!5da044622360c__!0.jpg\""></p>""}","1",
"4150","100000125",,"8","{""min"":""80""}","1",
"4151","100000125",,"9","{""min"":""80""}","1",
"4152","100000125",,"10",,"1",
"4153","100000125",,"11",,"1",
"4154","100000125",,"12",,"1",
"4155","100000126",,"1","{""min"":""243"",""c_min"":""4234""}","1",
"4156","100000126",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4157","100000126",,"3",,"1",
"4158","100000126",,"4",,"1",
"4159","100000126",,"5",,"1",
"4160","100000126",,"6",,"1",
"4161","100000126",,"7",,"1",
"4162","100000126",,"8",,"1",
"4163","100000126",,"9",,"1",
"4164","100000126",,"10",,"1",
"4165","100000126",,"11",,"1",
"4166","100000126",,"12",,"1",
"4167","100000127",,"1",,"2",
"4168","100000127",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4169","100000127",,"3",,"1",
"4170","100000127",,"4",,"1",
"4171","100000127",,"5",,"1",
"4172","100000127",,"6",,"1",
"4173","100000127",,"7",,"1",
"4174","100000127",,"8",,"1",
"4175","100000127",,"9",,"1",
"4176","100000127",,"10",,"1",
"4177","100000127",,"11",,"1",
"4178","100000127",,"12",,"1",
"4179","100000128",,"1","{""c_min"":""""}","2",
"4180","100000128",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4181","100000128",,"3",,"1",
"4182","100000128",,"4",,"1",
"4183","100000128",,"5",,"1",
"4184","100000128",,"6",,"1",
"4185","100000128",,"7",,"1",
"4186","100000128",,"8",,"1",
"4187","100000128",,"9",,"1",
"4188","100000128",,"10",,"1",
"4189","100000128",,"11",,"1",
"4190","100000128",,"12",,"1",
"4191","100000129",,"1","{""min"":""1"",""c_min"":""""}","3",
"4192","100000129",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","3",
"4193","100000129",,"3","{}","3",
"4194","100000129",,"4",,"3",
"4195","100000129",,"5","{""min"":""1""}","3",
"4196","100000129",,"6","{""desc"":""<p>1</p>"",""min"":""1""}","3",
"4197","100000129",,"7","{""desc"":""<p>1</p>""}","3",
"4198","100000129",,"8","{""min"":""1""}","3",
"4199","100000129",,"9","{""min"":""1""}","3",
"4200","100000129",,"10",,"3",
"4201","100000129",,"11",,"2",
"4202","100000129",,"12",,"1",
"4203","100000130",,"1","{""c_min"":""""}","1",
"4204","100000130",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4205","100000130",,"3",,"1",
"4206","100000130",,"4",,"1",
"4207","100000130",,"5",,"1",
"4208","100000130",,"6",,"1",
"4209","100000130",,"7",,"1",
"4210","100000130",,"8",,"1",
"4211","100000130",,"9",,"1",
"4212","100000130",,"10",,"1",
"4213","100000130",,"11",,"1",
"4214","100000130",,"12",,"1",
"4215","100000131",,"1","{""c_min"":""""}","1",
"4216","100000131",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4217","100000131",,"3",,"1",
"4218","100000131",,"4",,"1",
"4219","100000131",,"5",,"1",
"4220","100000131",,"6",,"1",
"4221","100000131",,"7",,"1",
"4222","100000131",,"8",,"1",
"4223","100000131",,"9",,"1",
"4224","100000131",,"10",,"1",
"4225","100000131",,"11",,"1",
"4226","100000131",,"12",,"1",
"4227","100000132",,"1","{""min"":""12"",""c_min"":""""}","1",
"4228","100000132",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4229","100000132",,"3",,"1",
"4230","100000132",,"4",,"1",
"4231","100000132",,"5",,"1",
"4232","100000132",,"6",,"1",
"4233","100000132",,"7",,"1",
"4234","100000132",,"8",,"1",
"4235","100000132",,"9",,"1",
"4236","100000132",,"10",,"1",
"4237","100000132",,"11",,"1",
"4238","100000132",,"12",,"1",
"4239","100000133",,"1",,"1",
"4240","100000133",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4241","100000133",,"3",,"1",
"4242","100000133",,"4",,"1",
"4243","100000133",,"5",,"1",
"4244","100000133",,"6",,"1",
"4245","100000133",,"7",,"1",
"4246","100000133",,"8",,"1",
"4247","100000133",,"9",,"1",
"4248","100000133",,"10",,"1",
"4249","100000133",,"11",,"1",
"4250","100000133",,"12",,"1",
"4251","100000134",,"1",,"1",
"4252","100000134",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"4253","100000134",,"3",,"1",
"4254","100000134",,"4",,"1",
"4255","100000134",,"5",,"1",
"4256","100000134",,"6",,"1",
"4257","100000134",,"7",,"1",
"4258","100000134",,"8",,"1",
"4259","100000134",,"9",,"1",
"4260","100000134",,"10",,"1",
"4261","100000134",,"11",,"1",
"4262","100000134",,"12",,"1",
"4263","100000135",,"1",,"1",
